URL,Suburb ,Postcode,Address,Latitude,Longitude,Bedroom,Bathroom ,Type ,Car Park space,Last sold date,Land size,Y = Sold price,primary_school,secondary_school,preschool,train_station,distance_to_cbd
property-house-vic-reservoir-144110276,Reservoir,3073,21 Pershing Street,-37.725464,144.99375,3.0,1.0,house,3.0,2024-03-18,429.0,"$960,000",8.0,0.0,2.0,3.0,10516.910905246692
property-house-vic-reservoir-144310036,Reservoir,3073,77 Cuthbert Road,-37.716576,145.013435,3.0,1.0,house,3.0,2024-03-16,637.0,"$821,500",10.0,1.0,2.0,3.0,11937.440722173114
property-house-vic-reservoir-144294264,Reservoir,3073,29 Liston Avenue,-37.697606,145.017764,3.0,1.0,house,1.0,2024-03-15,523.0,"$806,000",6.0,1.0,2.0,3.0,14058.778593937086
property-house-vic-reservoir-144309460,Reservoir,3073,27 McComas Street,-37.728895,145.023034,2.0,1.0,house,3.0,2024-03-11,562.0,"$775,000",9.0,1.0,2.0,2.0,10992.056877990493
property-house-vic-reservoir-144246048,Reservoir,3073,22 Broadhurst Avenue,-37.708439,145.006007,4.0,2.0,house,4.0,2024-03-09,1035.0,"$1,400,000",8.0,1.0,3.0,3.0,12610.453740818184
property-house-vic-reservoir-144233876,Reservoir,3073,159 Broadway,-37.718215,145.01819,4.0,2.0,house,4.0,2024-03-09,705.0,"$1,012,000",12.0,1.0,2.0,3.0,11911.422210117114
property-house-vic-reservoir-144152836,Reservoir,3073,82 Lloyd Avenue,-37.697648,145.013282,3.0,2.0,house,4.0,2024-03-09,556.0,"$730,000",7.0,1.0,2.0,3.0,13938.651300172845
property-house-vic-reservoir-144114148,Reservoir,3073,629-631 Gilbert Road,-37.728272,144.99153,4.0,2.0,house,4.0,2024-03-07,585.0,"$1,165,000",7.0,1.0,2.0,3.0,10171.59836419002
property-house-vic-reservoir-144303008,Reservoir,3073,28 Kelsby Street,-37.713281,144.998719,3.0,2.0,house,3.0,2024-03-07,859.0,"$1,101,000",6.0,1.0,2.0,3.0,11933.837875915891
property-house-vic-reservoir-144170736,Reservoir,3073,175 Broadway,-37.718047,145.016788,3.0,2.0,house,2.0,2024-03-02,691.0,"$1,020,000",11.0,1.0,2.0,3.0,11884.50662522898
property-house-vic-reservoir-144153732,Reservoir,3073,24 Rodman Street,-37.701005,145.006626,3.0,1.0,house,2.0,2024-03-02,587.0,"$876,000",7.0,1.0,2.0,3.0,13423.897168696934
property-house-vic-reservoir-144192804,Reservoir,3073,168 Broadway,-37.717374,145.014798,3.0,1.0,house,2.0,2024-03-02,625.0,"$780,000",11.0,1.0,2.0,3.0,11893.880112403025
property-house-vic-reservoir-143853576,Reservoir,3073,1 Joan Court,-37.692284,144.974538,4.0,1.0,house,2.0,2024-03-02,547.0,"$665,000",5.0,1.0,1.0,1.0,13983.96271056
property-house-vic-reservoir-144139256,Reservoir,3073,16C Steane Street,-37.73047956,145.0251017,3.0,1.0,house,1.0,2024-03-02,339.0,"$640,000",8.0,1.0,2.0,1.0,10914.764791085263
property-house-vic-reservoir-143984432,Reservoir,3073,14 Dyson Street,-37.71339,144.987678,3.0,2.0,house,1.0,2024-03-01,487.0,"$885,000",6.0,1.0,2.0,1.0,11745.980039020034
property-house-vic-reservoir-144239776,Reservoir,3073,29 Joffre Street,-37.72852566,145.0127947,3.0,2.0,house,2.0,2024-02-29,718.0,"$1,532,000",10.0,1.0,2.0,3.0,10670.867963491428
property-townhouse-vic-reservoir-144153760,Reservoir,3073,9/4 Pratt Street,-37.71070247,145.0102389,2.0,1.0,townhouse,1.0,2024-02-29,176.0,"$655,000",8.0,1.0,3.0,3.0,12471.139847077266
property-house-vic-reservoir-144140972,Reservoir,3073,30 Whitelaw Street,-37.714539,145.015565,2.0,1.0,house,2.0,2024-02-28,650.0,"$942,500",11.0,1.0,2.0,3.0,12213.360893768371
property-unit-vic-reservoir-144097204,Reservoir,3073,3/9 Hickford Street,-37.70629521,145.0297788,2.0,1.0,unit,1.0,2024-02-28,131.0,"$510,000",7.0,1.0,1.0,1.0,13525.189300655367
property-unit-vic-reservoir-144148844,Reservoir,3073,2/3 Thackeray Road,-37.72189539,145.0153461,3.0,2.0,unit,2.0,2024-02-27,212.0,"$1,006,000",12.0,1.0,2.0,3.0,11439.477502536793
property-house-vic-reservoir-143735320,Reservoir,3073,60 Allenby Avenue,-37.700814,145.004896,4.0,1.0,house,2.0,2024-02-26,740.0,"$1,085,000",7.0,1.0,1.0,3.0,13407.649023909482
property-house-vic-reservoir-144119828,Reservoir,3073,7 Frier Avenue,-37.729748,145.014841,3.0,1.0,house,2.0,2024-02-24,581.0,"$1,586,000",8.0,1.0,2.0,3.0,10611.605727578979
property-house-vic-reservoir-144105716,Reservoir,3073,52 Dawson Street,-37.697256,144.984894,3.0,2.0,house,6.0,2024-02-24,771.0,"$1,297,500",5.0,2.0,2.0,0.0,13496.489126817358
property-house-vic-reservoir-142516588,Reservoir,3073,24 Massey Avenue,-37.705267,144.990144,3.0,1.0,house,1.0,2024-02-24,800.0,"$905,000",6.0,2.0,2.0,2.0,12671.10729221245
property-house-vic-reservoir-144080128,Reservoir,3073,4 Long Street,-37.694327,144.997562,3.0,1.0,house,2.0,2024-02-24,613.0,"$868,000",6.0,2.0,4.0,2.0,13978.551588249835
property-unit-vic-reservoir-144128512,Reservoir,3073,2/128 Purinuan Road,-37.70769434,145.0180766,3.0,1.0,unit,1.0,2024-02-24,300.0,"$741,000",9.0,2.0,3.0,3.0,13004.503673945064
property-house-vic-reservoir-143755196,Reservoir,3073,3 Johnson Street,-37.702967,145.010713,4.0,1.0,house,3.0,2024-02-21,835.0,"$945,000",7.0,1.0,2.0,3.0,13307.651074529766
property-house-vic-reservoir-141927508,Reservoir,3073,47 Nisbett Street,-37.727841,145.031163,4.0,2.0,house,4.0,2024-02-19,580.0,"$720,000",8.0,1.0,2.0,0.0,11423.025693083924
property-house-vic-reservoir-144049776,Reservoir,3073,16 Maritana Avenue,-37.728567,144.997774,4.0,3.0,house,5.0,2024-02-17,711.0,"$1,650,000",9.0,0.0,2.0,4.0,10261.781184533242
property-house-vic-reservoir-143948632,Reservoir,3073,17 Orrong Avenue,-37.713366,145.011184,2.0,1.0,house,5.0,2024-02-17,653.0,"$905,000",7.0,1.0,3.0,3.0,12213.282538284007
property-house-vic-reservoir-144049788,Reservoir,3073,131 Mahoneys Road,-37.693127,144.99164,3.0,2.0,house,5.0,2024-02-17,537.0,"$720,000",5.0,2.0,2.0,1.0,14025.793975833858
property-townhouse-vic-reservoir-144037004,Reservoir,3073,4/65 Dundee St,-37.70237149,145.0244979,2.0,1.0,townhouse,1.0,2024-02-17,188.0,"$683,000",8.0,0.0,1.0,2.0,13754.78842086627
property-unit-vic-reservoir-144049324,Reservoir,3073,1/16 Jinghi Road,-37.70608912,145.0133314,2.0,1.0,unit,1.0,2024-02-17,205.0,"$550,000",8.0,1.0,3.0,3.0,13041.669657357248
property-unit-vic-reservoir-144049548,Reservoir,3073,5/84-86 Pine Street,-37.71666659,144.998603,3.0,1.0,unit,2.0,2024-02-16,143.0,"$750,500",8.0,0.0,2.0,3.0,11564.614250373601
property-unit-vic-reservoir-144036556,Reservoir,3073,2/74A Barton Street,-37.71087478,144.9984465,2.0,1.0,unit,1.0,2024-02-15,120.0,"$585,000",7.0,1.0,2.0,3.0,12189.815219681037
property-townhouse-vic-reservoir-143704932,Reservoir,3073,2/54 Davidson Street,-37.69626134,144.9823724,3.0,1.0,townhouse,4.0,2024-02-13,202.0,"$660,000",5.0,2.0,2.0,0.0,13585.194024930373
property-house-vic-reservoir-144000832,Reservoir,3073,8 Bendigo Street,-37.725485,145.01643,3.0,2.0,house,2.0,2024-02-10,696.0,"$1,620,000",8.0,1.0,2.0,2.0,11103.224801919374
property-townhouse-vic-reservoir-143967552,Reservoir,3073,6A Mcfadzean Avenue,-37.7091998,144.9979132,2.0,1.0,townhouse,2.0,2024-02-10,183.0,"$710,000",7.0,1.0,2.0,2.0,12362.026037456302
property-house-vic-reservoir-143916784,Reservoir,3073,54 Clingin Street,-37.728413,145.03142,3.0,1.0,house,2.0,2024-02-10,583.0,"$705,000",8.0,1.0,2.0,0.0,11378.172177984316
property-townhouse-vic-reservoir-143977780,Reservoir,3073,2/97 Cuthbert Road,-37.71635074,145.0115035,2.0,1.0,townhouse,1.0,2024-02-10,161.0,"$600,000",10.0,1.0,2.0,3.0,11906.464892274673
property-townhouse-vic-reservoir-143766664,Reservoir,3073,3/42 Gisborne Crescent,-37.718306,145.022533,2.0,3.0,townhouse,1.0,2024-02-09,725.0,"$750,000",12.0,1.0,2.0,2.0,12046.545979411037
property-house-vic-reservoir-140865064,Reservoir,3073,134 St Vigeons Road,-37.705698,145.018784,3.0,1.0,house,2.0,2024-02-06,780.0,"$887,500",9.0,1.0,3.0,3.0,13234.549503440092
property-house-vic-reservoir-144061156,Reservoir,3073,36 Cuthbert Road,-37.716202,145.012651,4.0,1.0,house,4.0,2024-02-05,650.0,"$1,239,700",9.0,1.0,2.0,3.0,11954.317820112032
property-house-vic-reservoir-143902104,Reservoir,3073,3/20 Doolan Street,-37.72565128,145.01908,4.0,3.0,house,2.0,2024-02-05,269.0,"$920,000",10.0,1.0,2.0,2.0,11176.177785758511
property-townhouse-vic-reservoir-143057992,Reservoir,3073,2/7 Dunolly Crescent,-37.7161042,145.0207713,2.0,1.0,townhouse,1.0,2024-02-05,104.0,"$444,000",11.0,1.0,2.0,2.0,12213.375364589001
property-house-vic-reservoir-143931432,Reservoir,3073,125 Wilson Boulevard,-37.698174,144.993239,3.0,1.0,house,5.0,2024-02-03,1037.0,"$950,000",4.0,2.0,2.0,2.0,13492.30176340506
property-townhouse-vic-reservoir-143926572,Reservoir,3073,3/103-105 St Vigeons Road,-37.70635747,145.0194506,3.0,2.0,townhouse,2.0,2024-02-03,205.0,"$802,000",9.0,2.0,3.0,3.0,13185.079330563887
property-house-vic-reservoir-143844076,Reservoir,3073,97 Mahoneys Road,-37.693526,144.995497,4.0,2.0,house,2.0,2024-01-25,892.0,"$800,000",6.0,2.0,4.0,1.0,14034.63749288913
property-unit-vic-reservoir-142848912,Reservoir,3073,1/11 Luke Street,-37.71029391,144.9900551,3.0,1.0,unit,1.0,2024-01-24,250.0,"$600,000",6.0,2.0,2.0,2.0,12117.379053209372
property-house-vic-reservoir-143904852,Reservoir,3073,129 Mcfadzean Avenue,-37.699707,144.995988,4.0,3.0,house,2.0,2024-01-18,822.0,"$1,225,000",4.0,1.0,2.0,2.0,13365.170670202784
property-townhouse-vic-reservoir-143198732,Reservoir,3073,1/29 Cameron Street,-37.72724532,144.9982531,3.0,2.0,townhouse,2.0,2024-01-18,214.0,"$910,000",9.0,0.0,2.0,3.0,10414.605458967246
property-unit-vic-reservoir-141562200,Reservoir,3073,3/67 Barton Street,-37.7115684,145.0019909,2.0,1.0,unit,1.0,2024-01-16,87.0,"$400,000",9.0,1.0,2.0,3.0,12185.350133992857
property-unit-vic-reservoir-143573172,Reservoir,3073,1/2 Station Street,-37.7295302,145.0048364,2.0,1.0,unit,1.0,2024-01-09,168.0,"$585,000",10.0,0.0,2.0,4.0,10331.278063057869
property-unit-vic-reservoir-143632292,Reservoir,3073,2/78 Howard Street,-37.71875879,145.0087315,2.0,1.0,unit,2.0,2024-01-06,350.0,"$750,000",10.0,1.0,2.0,3.0,11576.429862035779
property-house-vic-reservoir-143849256,Reservoir,3073,51 Wattle Grove,-37.719332,144.994699,3.0,1.0,house,2.0,2023-12-30,527.0,"$820,000",9.0,0.0,1.0,3.0,11201.336243598193
property-house-vic-reservoir-143721332,Reservoir,3073,2 San Leandro Drive,-37.697608,145.024296,4.0,2.0,house,4.0,2023-12-22,585.0,"$800,000",6.0,1.0,0.0,2.0,14244.953906033199
property-unit-vic-reservoir-143669196,Reservoir,3073,18 Newton Street,-37.7314751,145.026719,2.0,1.0,unit,2.0,2023-12-22,335.0,"$770,000",7.0,1.0,2.0,0.0,10881.996792359781
property-house-vic-reservoir-143445756,Reservoir,3073,98 Massey Avenue,-37.697223,144.99086,3.0,1.0,house,4.0,2023-12-21,690.0,"$895,000",4.0,2.0,2.0,1.0,13565.206260399256
property-townhouse-vic-reservoir-143690744,Reservoir,3073,2/30 Cuthbert Road,-37.716279,145.013454,3.0,2.0,townhouse,2.0,2023-12-21,147.0,"$730,000",10.0,1.0,2.0,3.0,11969.18457627281
property-house-vic-reservoir-143734844,Reservoir,3073,50 Nisbett Street,-37.727503,145.030888,3.0,1.0,house,2.0,2023-12-21,590.0,"$722,000",8.0,1.0,2.0,0.0,11444.467992474485
property-house-vic-reservoir-143726292,Reservoir,3073,53 St Vigeons Road,-37.706857,145.025559,3.0,1.0,house,2.0,2023-12-16,892.0,"$1,070,000",7.0,1.0,1.0,3.0,13324.509702491665
property-house-vic-reservoir-143690576,Reservoir,3073,42 Steane Street,-37.730176,145.022569,3.0,2.0,house,2.0,2023-12-16,537.0,"$790,000",5.0,1.0,1.0,1.0,10845.998486209666
property-villa-vic-reservoir-143551032,Reservoir,3073,2/15 Hobbs Crescent,-37.70550621,145.0076365,2.0,1.0,villa,2.0,2023-12-12,256.0,"$685,000",7.0,1.0,2.0,3.0,12962.693970983648
property-house-vic-reservoir-140980008,Reservoir,3073,25 Bogong Court,-37.70845,144.990239,3.0,1.0,house,1.0,2023-12-12,423.0,"$635,000",6.0,2.0,2.0,2.0,12322.464280632284
property-house-vic-reservoir-143374068,Reservoir,3073,69 Whitelaw Street,-37.712286,145.018802,3.0,1.0,house,1.0,2023-12-11,684.0,"$870,000",8.0,1.0,2.0,2.0,12546.429598931334
property-house-vic-reservoir-143612636,Reservoir,3073,1/4 George Street,-37.71876747,145.0001826,4.0,2.0,house,4.0,2023-12-09,508.0,"$1,200,000",10.0,0.0,1.0,3.0,11370.110021643339
property-house-vic-reservoir-143633912,Reservoir,3073,1 Dorrington Avenue,-37.7274077,145.0268428,3.0,1.0,house,2.0,2023-12-09,624.0,"$730,000",9.0,1.0,1.0,0.0,11288.656615630583
property-house-vic-reservoir-143624600,Reservoir,3073,31 Nisbett Street,-37.728027,145.032542,3.0,1.0,house,2.0,2023-12-09,576.0,"$685,000",8.0,1.0,2.0,0.0,11463.646761625681
property-house-vic-reservoir-143692540,Reservoir,3073,10 Birdwood Street,-37.728868,144.996359,3.0,2.0,house,4.0,2023-12-08,884.0,"$1,420,000",9.0,0.0,2.0,4.0,10199.089931122597
property-unit-vic-reservoir-143526796,Reservoir,3073,5/16-18 Harbury Street,-37.714141,145.000049,2.0,1.0,unit,2.0,2023-12-08,203.0,"$650,000",5.0,1.0,2.0,3.0,11867.111888986668
property-house-vic-reservoir-143569208,Reservoir,3073,9 Dyson Street,-37.713683,144.987954,3.0,1.0,house,2.0,2023-12-07,584.0,"$1,190,000",6.0,1.0,2.0,2.0,11717.19306519068
property-house-vic-reservoir-143552384,Reservoir,3073,21 Robins Avenue,-37.699631,145.028836,4.0,2.0,house,2.0,2023-12-02,531.0,"$1,480,000",6.0,0.0,0.0,2.0,14177.545847692412
property-house-vic-reservoir-143182412,Reservoir,3073,82 McMahon Road,-37.710686,145.017404,2.0,1.0,house,1.0,2023-12-02,701.0,"$930,000",8.0,1.0,2.0,3.0,12671.247449557051
property-house-vic-reservoir-143589460,Reservoir,3073,17  Wattle Grove,-37.72138,144.994348,2.0,1.0,house,2.0,2023-12-02,540.0,"$829,000",9.0,0.0,2.0,2.0,10972.099487036208
property-house-vic-reservoir-143522488,Reservoir,3073,13 Tracey Street,-37.70425,144.996024,3.0,1.0,house,1.0,2023-12-02,925.0,"$795,000",4.0,1.0,2.0,3.0,12869.060189689933
property-unit-vic-reservoir-143573288,Reservoir,3073,11 Church Street,-37.70096218,145.0094825,2.0,1.0,unit,2.0,2023-12-02,239.0,"$650,000",7.0,1.0,1.0,3.0,13492.919662161208
property-house-vic-reservoir-143566376,Reservoir,3073,24 Drysdale Street,-37.72946294,145.0232963,2.0,1.0,house,1.0,2023-12-02,319.0,"$615,000",8.0,1.0,1.0,1.0,10945.256260723088
property-unit-vic-reservoir-143550764,Reservoir,3073,4/64 Hickford Street,-37.7053027,145.0241577,2.0,1.0,unit,1.0,2023-12-02,179.0,"$576,000",7.0,1.0,1.0,3.0,13439.823073980673
property-house-vic-reservoir-143519516,Reservoir,3073,10 Tivey Street,-37.706073,145.002009,4.0,1.0,house,5.0,2023-11-30,769.0,"$950,000",7.0,1.0,2.0,3.0,12779.841348923983
property-house-vic-reservoir-142787028,Reservoir,3073,170 Hughes Parade,-37.693562,144.991288,4.0,1.0,house,2.0,2023-11-29,1141.0,"$1,095,000",5.0,3.0,2.0,1.0,13973.508381892172
property-unit-vic-reservoir-143371900,Reservoir,3073,2/36 Steane Street,-37.730232,145.0230049,2.0,1.0,unit,1.0,2023-11-29,144.0,"$540,000",7.0,1.0,1.0,1.0,10857.157063346122
property-townhouse-vic-reservoir-141071356,Reservoir,3073,11/74 Tyler Street,-37.73279844,145.031142,4.0,3.0,townhouse,2.0,2023-11-27,410.0,"$996,800",7.0,1.0,2.0,0.0,10941.622188743173
property-house-vic-reservoir-143474232,Reservoir,3073,9 Jenkin Street,-37.721874,144.987369,4.0,2.0,house,3.0,2023-11-25,590.0,"$1,740,000",6.0,0.0,2.0,2.0,10808.754013186519
property-house-vic-reservoir-143482360,Reservoir,3073,2  Muriel Court,-37.70061,145.028141,3.0,1.0,house,4.0,2023-11-25,886.0,"$850,000",6.0,0.0,0.0,2.0,14053.759986180125
property-unit-vic-reservoir-143481284,Reservoir,3073,2/39 Howard Street,-37.71960925,145.0129926,2.0,1.0,unit,1.0,2023-11-25,226.0,"$742,000",9.0,1.0,2.0,3.0,11606.337304724391
property-unit-vic-reservoir-143515760,Reservoir,3073,17 McCrae Street,-37.70512735,145.0107229,1.0,1.0,unit,2.0,2023-11-25,154.0,"$533,000",8.0,1.0,3.0,3.0,13077.230811918167
property-house-vic-reservoir-143663732,Reservoir,3073,68 King William Street,-37.726072,145.007406,4.0,4.0,house,2.0,2023-11-23,741.0,"$2,150,000",11.0,1.0,2.0,3.0,10767.015014954419
property-unit-vic-reservoir-143293832,Reservoir,3073,108B Royal Parade,-37.71195648,145.0161429,2.0,1.0,unit,1.0,2023-11-23,199.0,"$615,000",8.0,1.0,2.0,3.0,12500.979433134033
property-townhouse-vic-reservoir-141549888,Reservoir,3073,2/36 Barry Street,-37.70944489,145.005368,2.0,1.0,townhouse,1.0,2023-11-21,113.0,"$600,000",9.0,1.0,3.0,3.0,12487.878776704094
property-house-vic-reservoir-143240688,Reservoir,3073,12 Thrower Street,-37.711521,144.987978,3.0,1.0,house,1.0,2023-11-20,534.0,"$700,000",5.0,1.0,2.0,2.0,11955.447430056516
property-house-vic-reservoir-143406492,Reservoir,3073,18 Legh Street,-37.702963,144.986089,4.0,1.0,house,4.0,2023-11-18,780.0,"$1,125,000",5.0,2.0,2.0,0.0,12877.561629359234
property-house-vic-reservoir-143444312,Reservoir,3073,10 Ryan Street,-37.702138,144.998497,3.0,1.0,house,3.0,2023-11-18,766.0,"$895,000",5.0,1.0,2.0,3.0,13141.364951740119
property-house-vic-reservoir-143434824,Reservoir,3073,7 Greenock Street,-37.702851,145.021492,3.0,2.0,house,4.0,2023-11-18,548.0,"$865,000",8.0,1.0,1.0,2.0,13612.7697952713
property-townhouse-vic-reservoir-143437368,Reservoir,3073,175 Boldrewood Parade,-37.71077291,145.0228348,3.0,2.0,townhouse,2.0,2023-11-17,197.0,"$790,000",8.0,1.0,2.0,2.0,12831.168184059545
property-house-vic-reservoir-143017952,Reservoir,3073,7 Kinkora Road,-37.730492,145.016717,4.0,2.0,house,4.0,2023-11-16,600.0,"$1,165,000",7.0,1.0,2.0,3.0,10599.62811039861
property-house-vic-reservoir-143243156,Reservoir,3073,164 Broadway,-37.717416,145.015137,2.0,1.0,house,4.0,2023-11-15,637.0,"$850,000",11.0,1.0,2.0,3.0,11899.658776321296
property-house-vic-reservoir-143467620,Reservoir,3073,5 Beatty Street,-37.726827,144.996153,3.0,2.0,house,4.0,2023-11-13,790.0,"$1,565,000",8.0,0.0,2.0,3.0,10415.485688075356
property-house-vic-reservoir-143345688,Reservoir,3073,45 Broadhurst Avenue,-37.708426,145.002071,3.0,1.0,house,3.0,2023-11-11,830.0,"$940,000",8.0,1.0,2.0,3.0,12526.530044170666
property-house-vic-reservoir-143371872,Reservoir,3073,151 Boldrewood Parade,-37.71256144,145.0224496,2.0,2.0,house,2.0,2023-11-11,326.0,"$715,000",8.0,1.0,2.0,2.0,12633.941935560628
property-unit-vic-reservoir-143356228,Reservoir,3073,3/57 Lane Crescent,-37.71312861,145.0194928,2.0,1.0,unit,1.0,2023-11-11,188.0,"$640,000",9.0,1.0,2.0,2.0,12480.272955347302
property-house-vic-reservoir-143375020,Reservoir,3073,14 Kinkora Road,-37.730192,145.017122,3.0,1.0,house,2.0,2023-11-10,526.0,"$1,110,000",6.0,1.0,2.0,3.0,10644.40844897702
property-house-vic-reservoir-143459456,Reservoir,3073,3 Ameily Crescent,-37.710591,144.994242,4.0,2.0,house,2.0,2023-11-07,585.0,"$1,395,000",6.0,1.0,2.0,2.0,12147.141142729966
property-house-vic-reservoir-143311180,Reservoir,3073,13 Winter Crescent,-37.720537,145.027647,3.0,1.0,house,2.0,2023-11-04,586.0,"$769,000",11.0,1.0,1.0,1.0,12005.494037981576
property-unit-vic-reservoir-143310092,Reservoir,3073,3/32 Crookston Road,-37.71013174,145.0209651,2.0,1.0,unit,1.0,2023-11-04,176.0,"$660,000",8.0,1.0,2.0,3.0,12837.786891132953
property-unit-vic-reservoir-143051112,Reservoir,3073,3/163 Broadway,-37.71816777,145.0177661,2.0,1.0,unit,1.0,2023-11-01,177.0,"$630,000",11.0,1.0,2.0,3.0,11902.783321585759
property-house-vic-reservoir-143168388,Reservoir,3073,771 Plenty Road,-37.726931,145.020374,2.0,1.0,house,1.0,2023-10-31,748.0,"$1,070,000",9.0,1.0,2.0,2.0,11091.628061010808
property-unit-vic-reservoir-142890472,Reservoir,3073,9/63 Pine Street,-37.718107,144.997394,2.0,1.0,unit,1.0,2023-10-30,142.0,"$630,000",8.0,0.0,2.0,3.0,11384.720485357644
property-house-vic-reservoir-142521304,Reservoir,3073,40 Purinuan Road,-37.709017,145.028938,3.0,1.0,house,2.0,2023-10-29,356.0,"$605,000",7.0,1.0,1.0,1.0,13218.10258411027
property-house-vic-reservoir-143198996,Reservoir,3073,24 Elliot Street,-37.706535,145.000012,4.0,2.0,house,4.0,2023-10-28,685.0,"$1,460,000",8.0,1.0,2.0,3.0,12690.700376825851
property-house-vic-reservoir-143214460,Reservoir,3073,157 Mahoneys Road,-37.692879,144.988766,5.0,2.0,house,4.0,2023-10-28,892.0,"$1,000,000",7.0,2.0,2.0,0.0,14019.183166208037
property-house-vic-reservoir-143225432,Reservoir,3073,25 Whitelaw Street,-37.714739,145.014607,3.0,1.0,house,2.0,2023-10-28,650.0,"$928,000",11.0,1.0,2.0,3.0,12164.275554205156
property-house-vic-reservoir-143252264,Reservoir,3073,92 O'Connor Court,-37.70952,144.997482,3.0,1.0,house,3.0,2023-10-28,443.0,"$902,000",6.0,1.0,2.0,2.0,12319.376062844609
property-house-vic-reservoir-143242920,Reservoir,3073,11 Mcfadzean Avenue,-37.710903,144.997229,3.0,1.0,house,4.0,2023-10-28,478.0,"$800,000",6.0,1.0,2.0,2.0,12164.297505764154
property-townhouse-vic-reservoir-143242868,Reservoir,3073,2/7 O'Connor Street,-37.71083144,145.0053408,2.0,1.0,townhouse,1.0,2023-10-28,178.0,"$537,500",9.0,1.0,3.0,4.0,12338.335756126393
property-unit-vic-reservoir-143116100,Reservoir,3073,3B/40 Godley Street,-37.7025124,144.9887746,2.0,1.0,unit,1.0,2023-10-28,164.0,"$460,000",5.0,2.0,1.0,1.0,12957.22739741688
property-house-vic-reservoir-143210320,Reservoir,3073,211 Purinuan Road,-37.70707706,145.0104461,3.0,1.0,house,3.0,2023-10-27,388.0,"$850,000",8.0,1.0,3.0,3.0,12862.409755363551
property-house-vic-reservoir-143242928,Reservoir,3073,28 Lloyd Avenue,-37.698166,145.017828,3.0,2.0,house,4.0,2023-10-26,548.0,"$715,000",6.0,1.0,2.0,2.0,14001.242191080382
property-house-vic-reservoir-143118860,Reservoir,3073,8 Halsey Street,-37.702305,144.987661,3.0,1.0,house,4.0,2023-10-21,768.0,"$960,000",6.0,2.0,2.0,0.0,12967.18276902954
property-house-vic-reservoir-143186428,Reservoir,3073,11 Banff Street,-37.70473,145.023393,4.0,1.0,house,1.0,2023-10-21,661.0,"$922,000",7.0,0.0,1.0,3.0,13475.110390993297
property-house-vic-reservoir-143141256,Reservoir,3073,16 Godley Street,-37.705488,144.988788,3.0,1.0,house,2.0,2023-10-21,797.0,"$916,000",5.0,2.0,1.0,1.0,12629.653214377258
property-house-vic-reservoir-143145672,Reservoir,3073,11 Grimwade Street,-37.703423,145.0052,3.0,1.0,house,3.0,2023-10-21,891.0,"$899,000",7.0,1.0,2.0,3.0,13132.448696866782
